ID	SizeFraction	Kingdom	Superphylum	Phylum	Class	Order	Family	Genus	Species
ep_ASV_00261	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp
ep_ASV_00264	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp
ep_ASV_00265	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp
ep_ASV_00266	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Filosa-Chlorarachnea_X	NPK2-lineage	NPK2-lineage_X	NPK2-lineage_X_sp
ep_ASV_00267	pico	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Chlorodendrales_XX	Chlorodendrales_XX_sp
ep_ASV_00268	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00269	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-I	Chrysophyceae_Clade-I_X	Chrysophyceae_Clade-I_X_sp
ep_ASV_00270	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00273	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-8	MAST-8B	MAST-8B_X	MAST-8B_X_sp
ep_ASV_00275	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00276	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00278	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00279	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp
ep_ASV_00280	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_B	Strombidiida_B_X	Strombidiida_B_XX	Strombidiida_B_XX_sp
ep_ASV_00281	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00283	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
ep_ASV_00284	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp
ep_ASV_00286	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00287	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-22	Syndiniales-Group-II-Clade-22_X	Syndiniales-Group-II-Clade-22_X_sp
ep_ASV_00288	pico	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma_mediterranea
ep_ASV_00289	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidiidae_L_X_sp
ep_ASV_00290	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
ep_ASV_00291	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00292	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00293	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_triquetra
ep_ASV_00294	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1D	MAST-1D_X	MAST-1D_X_sp
ep_ASV_00295	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Chlorarachnida	Minorisa-lineage	Minorisa	Minorisa_minuta
ep_ASV_00297	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
ep_ASV_00299	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-20	Syndiniales-Group-II-Clade-20_X	Syndiniales-Group-II-Clade-20_X_sp
ep_ASV_00301	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-14	Syndiniales-Group-II-Clade-14_X	Syndiniales-Group-II-Clade-14_X_sp
ep_ASV_00302	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00303	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiales_X	Suessiales_XX	Suessiales_XX_sp
ep_ASV_00305	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7A	MAST-7A_X	MAST-7A_X_sp
ep_ASV_00306	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7B	MAST-7B_X	MAST-7B_X_sp
ep_ASV_00308	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00309	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Chlorarachnida	Chlorarachnida_X	Partenskyella	Partenskyella_glossopodia
ep_ASV_00312	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00313	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00314	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00315	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp
ep_ASV_00316	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp
ep_ASV_00317	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1B	MAST-1B_X	MAST-1B_X_sp
ep_ASV_00318	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00319	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00320	pico	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp
ep_ASV_00322	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-17	Syndiniales-Group-II-Clade-17_X	Syndiniales-Group-II-Clade-17_X_sp
ep_ASV_00323	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00324	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-22	Syndiniales-Group-II-Clade-22_X	Syndiniales-Group-II-Clade-22_X_sp
ep_ASV_00325	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-30	Syndiniales-Group-II-Clade-30_X	Syndiniales-Group-II-Clade-30_X_sp
ep_ASV_00330	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00331	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00332	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00333	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Cryothecomonas-lineage	Cryothecomonas	Cryothecomonas_sp
ep_ASV_00335	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_sp
ep_ASV_00336	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-22	Syndiniales-Group-II-Clade-22_X	Syndiniales-Group-II-Clade-22_X_sp
ep_ASV_00337	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp
ep_ASV_00338	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00341	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00343	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae_Clade-G_X_sp
ep_ASV_00345	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00346	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00347	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_sp
ep_ASV_00348	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus_lucimarinus
ep_ASV_00349	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Labyrinthulaceae_X	Labyrinthulaceae_X_sp
ep_ASV_00350	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00352	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00353	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MOCH	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2_XX_sp
ep_ASV_00354	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-12	Syndiniales-Group-II-Clade-12_X	Syndiniales-Group-II-Clade-12_X_sp
ep_ASV_00357	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00358	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00360	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00361	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00362	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidiidae_L_X_sp
ep_ASV_00363	pico	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXX	Eukaryota_XXXXXX	Eukaryota_XXXXXX_sp
ep_ASV_00364	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00367	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-V	Syndiniales-Group-V_X	Syndiniales-Group-V_XX	Syndiniales-Group-V_XX_sp
ep_ASV_00368	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00369	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidiidae_L_X_sp
ep_ASV_00371	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-9	MAST-9A	MAST-9A_X	MAST-9A_X_sp
ep_ASV_00373	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00377	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00378	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00379	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00380	pico	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Pelagophyceae_X	Pelagophyceae_XX	Pelagophyceae_XXX	Pelagophyceae_XXX_sp
ep_ASV_00381	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00382	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00383	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00386	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_Q	Strombidiidae_Q_X	Strombidiidae_Q_X_sp
ep_ASV_00387	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00388	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
ep_ASV_00389	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00390	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
ep_ASV_00392	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00395	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00396	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3F	MAST-3F_X	MAST-3F_X_sp
ep_ASV_00399	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00401	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Dictyochales	Dictyochales_X	Dictyochales_X_sp
ep_ASV_00407	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp
ep_ASV_00408	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00409	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
ep_ASV_00410	pico	Eukaryota	Rhizaria	Radiolaria	Acantharea	Acantharea_X	Acantharea_XX	Acanthocolla	Acanthocolla_cruciata
ep_ASV_00411	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-19	Syndiniales-Group-II-Clade-19_X	Syndiniales-Group-II-Clade-19_X_sp
ep_ASV_00413	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00414	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00415	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3G	MAST-3G_X	MAST-3G_X_sp
ep_ASV_00416	pico	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma_eleuthera
ep_ASV_00418	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00419	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas_Clade-B..4
ep_ASV_00420	pico	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp
ep_ASV_00421	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7C	MAST-7C_X	MAST-7C_X_sp
ep_ASV_00423	pico	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-9	Prasino-Clade-9_X	Prasino-Clade-9-B	Prasino-Clade-9-B_X	Prasino-Clade-9-B_X_sp
ep_ASV_00424	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00425	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00431	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3B	MAST-3B_X	MAST-3B_X_sp
ep_ASV_00432	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00434	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00435	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00438	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7A	MAST-7A_X	MAST-7A_X_sp
ep_ASV_00439	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3K	MAST-3K_X	MAST-3K_X_sp
ep_ASV_00440	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
ep_ASV_00441	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-8	MAST-8B	MAST-8B_X	MAST-8B_X_sp
ep_ASV_00442	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Tontoniidae_B_X	Tontoniidae_B_X_sp
ep_ASV_00443	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae_A	Strobilidiidae_A_X	Strobilidiidae_A_X_sp
ep_ASV_00445	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00447	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00448	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3F	MAST-3F_X	MAST-3F_X_sp
ep_ASV_00450	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00451	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00452	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
ep_ASV_00453	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-10	MAST-10_X	MAST-10_XX	MAST-10_XX_sp
ep_ASV_00455	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp
ep_ASV_00458	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-30	Syndiniales-Group-II-Clade-30_X	Syndiniales-Group-II-Clade-30_X_sp
ep_ASV_00460	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00461	pico	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonas	Pyramimonas_sp
ep_ASV_00466	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-I	Chrysophyceae_Clade-I_X	Chrysophyceae_Clade-I_X_sp
ep_ASV_00467	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Leptocylindrus	Leptocylindrus_aporus
ep_ASV_00471	pico	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagomonas	Pelagomonas_calceolata
ep_ASV_00473	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas_Clade-B.E.3
ep_ASV_00474	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00478	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
ep_ASV_00479	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00480	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-13	Syndiniales-Group-II-Clade-13_X	Syndiniales-Group-II-Clade-13_X_sp
ep_ASV_00483	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium_sp
